Имя,Изображения,Цена,Производитель,Артикул,Короткое описание,Категории,Исходный адрес
"Салатник круглый, борт- серый WDNNRB16BG",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15790/shop_items_catalog_image15790.png,825,RAK (Арабские Эмираты),WDNNRB16BG,"d=16 h=6.5см., 58 cl.",Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDNNRB16BG/
"Салатник круглый, борт- темно-коричневый	 WDNNRB16OB",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15792/shop_items_catalog_image15792.png,825,RAK (Арабские Эмираты),WDNNRB16OB,"d=16 h=6.5см., 58 cl.",Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDNNRB16OB/
"Тарелка ""Coupe"" круг.зеленая 					 WDNNDP23MG",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15767/shop_items_catalog_image15767.jpg,878,RAK (Арабские Эмираты),WDNNDP23MG,"d=23 h=4 см., 69 cl. ",Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDNNDP23MG/
"Тарелка ""Coupe"" круг.красно-коричневая						 WDNNDP23TB",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15769/shop_items_catalog_image15769.jpg,878,RAK (Арабские Эмираты),WDNNDP23TB,"d=23 h=4 см., 69 cl. ",Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDNNDP23TB/
"Тарелка ""Coupe"" круг.серая 					 WDNNDP23BG",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15766/shop_items_catalog_image15766.jpg,878,RAK (Арабские Эмираты),WDNNDP23BG,"d=23 h=4 см., 69 cl. ",Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDNNDP23BG/
"Тарелка ""Coupe"" круг.тёмно-коричневая				 WDNNDP23OB",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15768/shop_items_catalog_image15768.jpg,878,RAK (Арабские Эмираты),WDNNDP23OB,"d=23 h=4 см., 69 cl. ",Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDNNDP23OB/
"Тарелка квадратная, цвет зеленый WDEDSQ30MG",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15763/shop_items_catalog_image15763.png,3 027,RAK (Арабские Эмираты),WDEDSQ30MG, 30.2 см,Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDEDSQ30MG/
"Тарелка квадратная, цвет красно-коричневый				 WDEDSQ30TB",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15765/shop_items_catalog_image15765.png,3 027,RAK (Арабские Эмираты),WDEDSQ30TB, 30.2 см,Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDEDSQ30TB/
"Тарелка квадратная, цвет серый					 WDEDSQ30BG",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15762/shop_items_catalog_image15762.png,3 027,RAK (Арабские Эмираты),WDEDSQ30BG, 30.2 см,Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDEDSQ30BG/
"Тарелка квадратная, цвет темно-коричневый	 WDEDSQ30OB",http://posuda-mix.ru/upload/shop_1/1/5/7/item_15764/shop_items_catalog_image15764.png,3 027,RAK (Арабские Эмираты),WDEDSQ30OB, 30.2 см,Фарфоровая посуда > RAK Porcelain (ОАЭ) > С декором > Woodart ,http://posuda-mix.ru/shop/farfor/RAK/S_dekorom/1389/WDEDSQ30OB/
