Имя,Изображения,Цена,Производитель,Артикул,Короткое описание,Категории,Исходный адрес
"Тарелка ""Lavender"" SPLV30",http://rakporcelain.com/products/productbig_72_1428229815SPLV30.png,2 501,RAK (Арабские Эмираты),SPLV30,"
30x30 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_307/
"Тарелка ""Pepper"" прямоуг. плоская SPRP17",http://rakporcelain.com/products/productbig_83_1428232006SPRP17.png,935,RAK (Арабские Эмираты),SPRP17,"
 17х12 см.
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/SPRP17/
"Тарелка ""Saffron"" SPRB19",http://rakporcelain.com/products/productbig_104_1428238468SPRB19.png,1 614,RAK (Арабские Эмираты),SPRB19,"
19x15x3,5 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_308/
"Тарелка ""Tamarind"" SPTM30",http://rakporcelain.com/products/productbig_94_1428236513SPTM30.png,1 254,RAK (Арабские Эмираты),SPTM30,"
180 мл/30x12 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_330/
"Тарелка ""Vanilla"" овальная плоская SPEY19",http://rakporcelain.com/products/productbig_87_1428235006SPEY19.png,748,RAK (Арабские Эмираты),SPEY19,"
 19х14 см.
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/SPEY19/
"Тарелка ""Wasabi"" прямоуг.с местом для чашки FDCU09 или FDCU20, плоская SPRP18IN",http://rakporcelain.com/products/productbig_109_1428239580SPRP18IN.png,1 115,RAK (Арабские Эмираты),SPRP18IN,"
18х14 см.
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/15527/
"Тарелка ""Wasabi"" прямоугольная плоская OPSP24",http://rakporcelain.com/products/productbig_107_1438769600OPSP24.png,713,RAK (Арабские Эмираты),OPSP24,"
 24х14 см.
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/OPSP24/
"Тарелка ""Wasabi"" прямоугольная, плоская SPRP25",http://rakporcelain.com/products/productbig_106_1428238829SPRP25.png,1 418,RAK (Арабские Эмираты),SPRP25,"
 25х12.5 см.
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/15525/
"Тарелка квадратная ""Curcuma"" SPSB13",http://rakporcelain.com/products/productbig_102_1428238146SPSB15.png,906,RAK (Арабские Эмираты),SPSB13,"
13x13 см 
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_320/
"Тарелка квадратная ""Curcuma"" SPSB15",http://rakporcelain.com/products/productbig_102_1428238146SPSB15.png,979,RAK (Арабские Эмираты),SPSB15,"
15x15 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_321/
"Тарелка квадратная ""Curcuma"" SPSB22",http://rakporcelain.com/products/productbig_102_1428238146SPSB15.png,1 254,RAK (Арабские Эмираты),SPSB22,"
22x22 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_322/
"Тарелка квадратная ""Ginger"" SPSP29",http://rakporcelain.com/products/productbig_95_1428236972SPSP30.png,1 409,RAK (Арабские Эмираты),SPSP29,"
29x29 см
",Фарфоровая посуда > RAK Porcelain (ОАЭ) > Без декора >  AllSpice,http://posuda-mix.ru/shop/farfor/RAK/Bez_dekora/group_616/item_327/
